STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
115190,99999, 20130614,   64.4,16,   48.7,16, 1018.5,16,  988.8,16,  22.6,16,   5.6,16,  11.7,  23.3,   70.5*,  57.0*,99.99 ,999.9, 010000,
115190,99999, 20130615,   67.6,16,   52.4,16, 1015.5,16,  986.1,16,  18.8,16,   4.0,16,  13.6, 999.9,   78.1*,  53.8*, 0.00I,999.9, 000000,
115190,99999, 20130616,   70.4,16,   51.2,16, 1016.2,16,  986.9,16,  32.6,16,   5.8,16,  11.7, 999.9,   79.7*,  60.6*, 0.00I,999.9, 000000,
115190,99999, 20130617,   75.7,16,   58.4,16, 1015.5,16,  986.6,16,  16.1,16,   3.6,16,   9.7, 999.9,   88.7*,  59.5*, 0.00I,999.9, 000000,
115190,99999, 20130618,   82.8,16,   66.8,16, 1014.7,16,  986.2,16,  14.0,16,   3.3,16,   5.8, 999.9,   98.1*,  67.3*, 0.00I,999.9, 000000,
115190,99999, 20130619,   84.1,16,   67.4,16, 1014.1,16,  985.7,16,  12.2,16,   5.7,16,  11.7, 999.9,   94.8*,  73.0*, 0.00I,999.9, 000000,
115190,99999, 20130620,   83.5,16,   66.7,16, 1010.1,16,  981.7,16,  12.9,16,   6.1,16,  17.5,  40.8,   97.0*,  69.8*, 0.00I,999.9, 000000,
115190,99999, 20130621,   72.6,16,   56.9,16, 1014.1,16,  985.0,16,  30.0,16,   7.8,16,  11.7, 999.9,   79.3*,  64.6*,99.99 ,999.9, 010000,
115190,99999, 20130622,   73.5,16,   55.7,16, 1015.2,16,  986.2,16,  28.7,16,   3.0,16,   5.8, 999.9,   80.4*,  65.1*,99.99 ,999.9, 010000,
115190,99999, 20130623,   69.9,16,   53.6,16, 1013.6,16,  984.4,16,  27.8,16,   8.6,16,  15.5,  27.2,   75.7*,  63.9*,99.99 ,999.9, 010000,
115190,99999, 20130624,   56.9,16,   52.4,16, 1018.1,16,  988.0,16,   9.7,16,   5.3,16,  17.5,  25.3,   61.9*,  54.3*,99.99 ,999.9, 010000,
115190,99999, 20130625,   53.5,16,   50.7,16, 1019.3,16,  988.9,16,   9.9,16,  10.0,16,  13.6,  23.3,   54.9*,  51.3*,99.99 ,999.9, 010000,
115190,99999, 20130626,   52.3,16,   43.9,16, 1023.9,16,  993.3,16,  14.9,16,   9.5,16,  13.6,  21.4,   55.9*,  50.0*,99.99 ,999.9, 010000,
115190,99999, 20130627,   55.6,16,   43.7,16, 1023.9,16,  993.5,16,  17.2,16,   3.3,16,   5.8, 999.9,   61.5*,  49.8*, 0.00I,999.9, 000000,
115190,99999, 20130628,   58.3,16,   44.9,16, 1020.3,16,  990.2,16,  14.8,16,   3.9,16,   7.8, 999.9,   67.5*,  46.6*, 0.00I,999.9, 100000,
115190,99999, 20130629,   59.3,16,   47.8,16, 1017.9,16,  987.9,16,  16.6,16,   7.9,16,  13.6,  21.4,   66.9*,  50.2*,99.99 ,999.9, 010000,
115190,99999, 20130630,   57.7,16,   42.0,16, 1021.6,16,  991.4,16,  19.8,16,   6.8,16,   9.7, 999.9,   64.4*,  50.5*,99.99 ,999.9, 010000,
115190,99999, 20130701,   67.3,16,   37.7,16, 1018.4,16,  988.8,16,  24.9,16,   5.5,16,   9.7, 999.9,   77.4*,  54.0*, 0.00I,999.9, 000000,
115190,99999, 20130702,   74.1,15,   38.6,15, 1014.8,15,  985.7,15,  19.9,15,   4.3,14,   9.7, 999.9,   82.2*,  62.8*, 0.00I,999.9, 000000,
115190,99999, 20130703,   68.3,16,   57.1,16, 1013.2,16,  983.9,16,  15.0,16,   3.6,16,   7.8, 999.9,   79.9*,  60.3*,99.99 ,999.9, 010010,
115190,99999, 20130704,   70.0,16,   58.9,16, 1019.6,16,  990.2,16,  18.4,15,   4.6,16,   7.8, 999.9,   77.5*,  62.1*,99.99 ,999.9, 010000,
115190,99999, 20130705,   67.3,13,   56.9,13, 1026.5,13,  996.7,13,  12.1,13,   4.5,13,   9.7, 999.9,   78.3*,  61.5*, 0.00I,999.9, 000000,
115190,99999, 20130706,   65.3,16,   54.1,16, 1028.2,16,  998.3,16,  10.8,16,   4.1,16,   7.8, 999.9,   70.2*,  59.4*,99.99 ,999.9, 010000,
115190,99999, 20130707,   66.4,16,   49.8,16, 1028.8,16,  998.9,16,  16.0,16,   3.5,16,   7.8, 999.9,   73.0*,  56.7*, 0.00I,999.9, 000000,
115190,99999, 20130708,   68.8,16,   51.1,16, 1028.2,16,  998.4,16,  17.5,16,   3.3,16,   7.8, 999.9,   78.6*,  56.3*, 0.00I,999.9, 000000,
115190,99999, 20130709,   72.2,16,   54.6,16, 1022.5,16,  993.1,16,  18.2,16,   3.3,16,   5.8, 999.9,   81.7*,  58.1*, 0.00I,999.9, 000000,
115190,99999, 20130710,   71.1,16,   54.6,16, 1015.8,16,  986.6,16,  16.7,16,   4.7,16,   9.7, 999.9,   82.0*,  60.3*, 0.00I,999.9, 000000,
115190,99999, 20130711,   60.6,16,   48.6,16, 1017.6,16,  987.7,16,  18.6,16,   7.4,16,   9.7, 999.9,   63.3*,  56.7*, 0.00I,999.9, 000000,
115190,99999, 20130712,   64.1,16,   49.5,16, 1019.3,16,  989.6,16,  20.0,16,   5.3,16,  11.7, 999.9,   71.4*,  57.4*, 0.00I,999.9, 000000,
115190,99999, 20130713,   65.4,16,   49.9,16, 1019.8,16,  990.1,16,  18.3,16,   4.7,16,  11.7, 999.9,   73.6*,  53.1*, 0.00I,999.9, 000000,
115190,99999, 20130714,   66.9,16,   52.0,16, 1019.9,16,  990.4,16,  15.7,16,   4.7,16,   7.8, 999.9,   76.8*,  54.5*, 0.00I,999.9, 000000,
115190,99999, 20130715,   65.2,16,   49.2,16, 1021.2,16,  991.4,16,  15.7,16,   5.2,16,   9.7, 999.9,   72.5*,  57.6*, 0.00I,999.9, 000000,
115190,99999, 20130716,   68.6,16,   49.4,16, 1022.9,16,  993.3,16,  17.5,16,   3.4,16,   5.8, 999.9,   79.7*,  52.7*, 0.00I,999.9, 000000,
115190,99999, 20130717,   72.2,16,   51.7,16, 1021.9,16,  992.5,16,  15.3,16,   3.6,16,   7.8, 999.9,   82.9*,  56.1*, 0.00I,999.9, 000000,
115190,99999, 20130718,   73.7,16,   53.6,16, 1021.5,16,  992.3,16,  15.8,16,   3.4,16,   7.8, 999.9,   84.7*,  59.9*, 0.00I,999.9, 000000,
115190,99999, 20130719,   74.3,16,   54.8,16, 1019.2,16,  990.0,16,  20.4,16,   4.1,16,   7.8, 999.9,   82.9*,  61.5*, 0.00I,999.9, 000000,
115190,99999, 20130720,   71.4,16,   52.5,16, 1019.6,16,  990.3,16,  20.2,16,   4.9,16,   7.8, 999.9,   79.9*,  64.0*, 0.00I,999.9, 000000,
115190,99999, 20130721,   72.4,16,   51.3,16, 1021.1,16,  991.7,16,  27.7,16,   2.8,16,   5.8, 999.9,   82.6*,  58.1*, 0.00I,999.9, 000000,
115190,99999, 20130722,   74.5,16,   49.8,16, 1017.4,16,  988.2,16,  25.4,16,   3.2,16,   5.8, 999.9,   87.4*,  57.7*, 0.00I,999.9, 000000,
115190,99999, 20130723,   76.2,16,   49.7,16, 1014.0,16,  985.0,16,  18.5,16,   3.5,16,   7.8, 999.9,   88.5*,  59.5*, 0.00I,999.9, 000000,
115190,99999, 20130724,   76.2,16,   52.5,16, 1014.2,16,  985.3,16,  16.8,16,   3.4,16,   9.7, 999.9,   90.3*,  61.2*,99.99 ,999.9, 010000,
115190,99999, 20130725,   73.9,16,   61.1,16, 1015.9,16,  986.8,16,  12.2,16,   3.5,16,   5.8, 999.9,   83.8*,  66.4*,99.99 ,999.9, 010000,
115190,99999, 20130726,   79.1,16,   59.6,16, 1014.6,16,  985.8,16,  11.7,16,   2.3,16,   3.9, 999.9,   92.3*,  64.8*, 0.00I,999.9, 000000,
115190,99999, 20130727,   83.6,16,   58.3,16, 1010.8,16,  982.4,16,  13.2,16,   3.4,16,   5.8, 999.9,   96.8*,  67.1*, 0.00I,999.9, 000000,
115190,99999, 20130728,   87.9,16,   59.3,16, 1009.8,16,  981.7,16,  15.2,16,   3.4,16,   7.8, 999.9,  100.4*,  73.8*, 0.00I,999.9, 000000,
115190,99999, 20130729,   75.2,16,   63.2,16, 1011.7,16,  982.8,16,  15.4,16,   8.0,16,  11.7,  25.3,   88.2*,  64.6*,99.99 ,999.9, 010010,
115190,99999, 20130730,   68.3,16,   55.8,16, 1017.7,16,  988.2,16,  18.6,16,   8.9,16,  13.6,  27.2,   75.9*,  62.1*,99.99 ,999.9, 010000,
115190,99999, 20130731,   70.2,16,   57.0,16, 1018.5,16,  989.2,16,  21.7,16,   6.8,16,  11.7,  23.3,   76.5*,  63.0*, 0.00I,999.9, 000000,
115190,99999, 20130801,   74.3,16,   56.7,16, 1018.6,16,  989.4,16,  21.7,16,   3.0,16,   5.8, 999.9,   88.2*,  59.5*, 0.00I,999.9, 000000,
117230,99999, 20100101,   37.0,24,   37.0,24, 9999.9, 0, 9999.9, 0,   0.6,24,   3.4,24,   9.7, 999.9,   39.2*,  35.1*, 0.15G,999.9, 111000,
117230,99999, 20100102,   31.7,24,   27.3,24, 9999.9, 0, 9999.9, 0,   5.1,24,  10.4,24,  15.9,  25.3,   35.1*,  28.4*, 0.02G,  0.4, 001000,
117230,99999, 20100103,   27.2,24,   20.6,24, 9999.9, 0, 9999.9, 0,   7.5,24,   7.1,24,  15.5,  23.3,   30.2*,  23.0*, 0.00G,  0.4, 001000,
117230,99999, 20100104,   24.6,24,   20.7,24, 9999.9, 0, 9999.9, 0,   6.4,24,   4.5,24,   9.9, 999.9,   27.1 ,  23.0 , 0.00G,999.9, 001000,
117230,99999, 20100105,   25.6,24,   22.5,24, 9999.9, 0, 9999.9, 0,   5.1,24,   5.5,24,   8.0, 999.9,   27.5*,  24.8 , 0.00G,999.9, 011000,
117230,99999, 20100106,   28.9,24,   27.5,24, 9999.9, 0, 9999.9, 0,   2.3,24,   4.1,24,   9.9, 999.9,   32.7 ,  26.6 , 0.16G,  2.4, 001000,
117230,99999, 20100107,   27.0,24,   23.4,24, 9999.9, 0, 9999.9, 0,   3.5,24,   2.2,24,   6.0, 999.9,   32.5 ,  19.2*, 0.09G,  2.4, 001000,
117230,99999, 20100108,   26.6,24,   24.5,24, 9999.9, 0, 9999.9, 0,   1.6,24,  15.6,24,  25.1,  35.0,   30.2*,  17.6 , 0.02G,  6.3, 011000,
117230,99999, 20100109,   32.7,24,   30.3,24, 9999.9, 0, 9999.9, 0,   2.8,24,   5.0,24,   9.7,  35.0,   35.6*,  28.6 , 0.61G,  7.1, 010000,
117230,99999, 20100110,   33.3,24,   31.9,24, 9999.9, 0, 9999.9, 0,   2.1,24,   7.1,24,  19.0,  25.3,   35.6*,  30.2*, 0.28G,  5.1, 111000,
117230,99999, 20100111,   27.7,24,   24.8,24, 9999.9, 0, 9999.9, 0,   4.0,24,   3.7,24,   7.0, 999.9,   32.0*,  19.4*, 0.02G,  4.7, 001000,
117230,99999, 20100112,   24.8,24,   21.8,24, 9999.9, 0, 9999.9, 0,   4.4,24,   4.0,24,  14.0, 999.9,   28.4*,  19.0 , 0.00G,  4.7, 001000,
117230,99999, 20100113,   27.7,24,   25.5,24, 9999.9, 0, 9999.9, 0,   2.2,24,   8.1,24,  14.0, 999.9,   29.7 ,  26.1 , 0.00G,  4.7, 001000,
117230,99999, 20100114,   29.4,24,   26.2,24, 9999.9, 0, 9999.9, 0,   3.5,24,   5.2,24,   9.9, 999.9,   31.1 ,  28.2 , 0.00G,  4.7, 000000,
117230,99999, 20100115,   29.4,24,   26.1,24, 9999.9, 0, 9999.9, 0,   2.2,24,   7.9,24,   9.9, 999.9,   30.9 ,  28.2 , 0.00G,  4.7, 000000,
117230,99999, 20100116,   27.4,24,   24.1,24, 9999.9, 0, 9999.9, 0,   4.6,24,   9.0,24,  13.6,  23.3,   30.9 ,  24.8*, 0.00G,  4.7, 000000,
117230,99999, 20100117,   28.6,24,   27.1,24, 9999.9, 0, 9999.9, 0,   3.0,24,  10.5,24,  15.5,  23.3,   30.6 ,  25.0 , 0.00G,  4.7, 001000,
117230,99999, 20100118,   29.9,24,   29.6,24, 9999.9, 0, 9999.9, 0,   0.9,24,   1.6,24,   5.8, 999.9,   33.1 ,  28.4*, 0.26G, 10.2, 111000,
117230,99999, 20100119,   30.4,24,   30.4,24, 9999.9, 0, 9999.9, 0,   0.4,24,   1.2,24,   6.0, 999.9,   33.4 ,  28.4*, 0.16G, 10.2, 101000,
117230,99999, 20100120,   26.4,24,   23.1,24, 9999.9, 0, 9999.9, 0,   2.6,24,   7.7,24,  15.5, 999.9,   31.5*,  19.4*, 0.00G,  9.8, 101000,
117230,99999, 20100121,   17.9,24,   12.4,24, 9999.9, 0, 9999.9, 0,   4.2,24,   6.1,24,  11.7, 999.9,   20.3*,  15.8*, 0.00G,  9.4, 001000,
117230,99999, 20100122,   18.1,24,   12.0,24, 9999.9, 0, 9999.9, 0,   4.1,24,   5.0,24,  11.1, 999.9,   23.4 ,  12.2*, 0.00G,  8.7, 001000,
117230,99999, 20100123,   10.4,24,    6.0,24, 9999.9, 0, 9999.9, 0,   2.7,24,   6.5,24,  11.7, 999.9,   14.9 ,   6.3*, 0.00G,  8.3, 000000,
117230,99999, 20100124,   10.0,24,    6.1,24, 9999.9, 0, 9999.9, 0,   1.6,24,   8.0,24,  12.0, 999.9,   19.9 ,   5.0*, 0.00G,  7.5, 000000,
117230,99999, 20100125,   15.7,24,   11.2,24, 9999.9, 0, 9999.9, 0,   2.7,24,   9.7,24,  13.6, 999.9,   23.0*,   6.8*, 0.00G,  7.5, 001000,
117230,99999, 20100126,   18.6,24,   12.8,24, 9999.9, 0, 9999.9, 0,   2.7,24,   5.9,24,  11.1, 999.9,   33.4 ,   3.2*, 0.04G,  7.9, 001000,
117230,99999, 20100127,    5.1,24,    0.0,24, 9999.9, 0, 9999.9, 0,   1.7,24,   2.5,24,   6.0, 999.9,   10.4*,  -0.4*, 0.00G,  7.9, 000000,
117230,99999, 20100128,   23.9,24,   19.1,24, 9999.9, 0, 9999.9, 0,   4.0,24,   5.8,24,  15.9,  23.3,   33.8 ,   6.6 , 0.09G, 10.2, 001000,
117230,99999, 20100129,   29.2,24,   25.9,24, 9999.9, 0, 9999.9, 0,   5.9,24,   6.4,24,   9.7,  16.9,   33.8*,  23.0*, 0.11G, 10.2, 011000,
117230,99999, 20100130,   28.4,24,   21.9,24, 9999.9, 0, 9999.9, 0,   6.0,24,   4.4,24,  11.7, 999.9,   35.2 ,  21.2*, 0.00G, 10.2, 001000,
117230,99999, 20100131,   23.0,24,   18.2,24, 9999.9, 0, 9999.9, 0,   6.6,24,   4.6,24,   9.7, 999.9,   28.6 ,  14.0*, 0.00G,  9.1, 000000,
117230,99999, 20100201,   20.5,24,   16.5,24, 9999.9, 0, 9999.9, 0,   5.4,24,   2.6,24,   7.8, 999.9,   31.1 ,  11.8 , 0.00G,  8.7, 001000,
117230,99999, 20100202,   22.4,24,   17.5,24, 9999.9, 0, 9999.9, 0,   6.5,24,   2.6,24,   7.8, 999.9,   32.2 ,  17.6*, 0.00G,  8.7, 001000,
117230,99999, 20100203,   26.5,24,   23.3,24, 9999.9, 0, 9999.9, 0,   4.0,24,   6.2,24,  17.5,  23.3,   33.3 ,  10.4*, 0.04G, 10.2, 101000,
117230,99999, 20100204,   19.8,24,   17.6,24, 9999.9, 0, 9999.9, 0,   3.0,24,   3.8,24,  15.0, 999.9,   32.0*,   5.4 , 0.02G,  9.8, 101000,
117230,99999, 20100205,   33.5,24,   26.2,24, 9999.9, 0, 9999.9, 0,   7.2,24,  13.1,24,  17.5,  25.3,   35.6 ,  24.6 , 0.00G,  8.3, 001000,
117230,99999, 20100206,   32.8,24,   25.6,24, 9999.9, 0, 9999.9, 0,   5.6,24,   6.0,24,  15.5,  21.4,   41.4 ,  21.2*, 0.00G,  7.1, 001000,
117230,99999, 20100207,   22.9,24,   15.8,24, 9999.9, 0, 9999.9, 0,   5.4,24,   7.8,24,  14.0,  21.4,   26.1 ,  20.5*, 0.00G,  6.7, 001000,
117230,99999, 20100208,   21.0,24,   14.6,24, 9999.9, 0, 9999.9, 0,   4.9,24,   4.4,24,   8.0, 999.9,   27.7 ,  19.2*, 0.00G,  6.7, 001000,
117230,99999, 20100209,   22.0,24,   17.0,24, 9999.9, 0, 9999.9, 0,   3.0,24,   8.7,24,  11.7, 999.9,   25.7*,  19.0 , 0.00G,  6.7, 001000,
117230,99999, 20100210,   28.7,24,   24.5,24, 9999.9, 0, 9999.9, 0,   4.0,24,   7.2,24,  13.0, 999.9,   32.0*,  24.8 , 0.00G,  6.7, 001000,
117230,99999, 20100211,   27.1,24,   21.5,24, 9999.9, 0, 9999.9, 0,   4.0,24,   9.3,24,  21.4,  25.3,   32.0*,  23.0*, 0.00G,  7.1, 001000,
117230,99999, 20100212,   26.2,24,   21.6,24, 9999.9, 0, 9999.9, 0,   3.2,24,   8.4,24,  12.0, 999.9,   29.7*,  23.9 , 0.02G,  7.5, 001000,
117230,99999, 20100213,   28.9,24,   23.9,24, 9999.9, 0, 9999.9, 0,   6.2,24,   9.0,24,  15.5,  21.4,   32.0*,  26.4 , 0.01G,  7.5, 001000,
117230,99999, 20100214,   28.1,24,   21.7,24, 9999.9, 0, 9999.9, 0,   7.0,24,   6.6,24,  13.6, 999.9,   31.3 ,  26.2 , 0.00G,  7.1, 001000,
117230,99999, 20100215,   28.3,24,   22.7,24, 9999.9, 0, 9999.9, 0,   6.2,24,   6.0,24,  12.0, 999.9,   32.4 ,  26.1 , 0.00G,  5.9, 001000,
117230,99999, 20100216,   28.1,24,   24.5,24, 9999.9, 0, 9999.9, 0,   3.6,24,   6.2,24,  11.7, 999.9,   30.2*,  26.2 , 0.00G,  5.9, 001000,
117230,99999, 20100217,   32.5,24,   28.4,24, 9999.9, 0, 9999.9, 0,   4.3,24,   9.2,24,  12.0, 999.9,   36.7 ,  26.2 , 0.00G,  5.5, 000000,
117230,99999, 20100218,   34.1,24,   33.9,24, 9999.9, 0, 9999.9, 0,   0.9,24,   3.7,24,   9.7, 999.9,   35.6 ,  32.0*, 0.00G,  4.3, 110000,
117230,99999, 20100219,   35.6,24,   35.1,24, 9999.9, 0, 9999.9, 0,   2.1,24,   6.3,24,  21.0,  28.0,   39.2*,  32.7 , 0.00G,  3.1, 111000,
117230,99999, 20100220,   35.6,24,   31.7,24, 9999.9, 0, 9999.9, 0,   5.4,24,   6.3,24,  14.0, 999.9,   37.6 ,  30.2*, 0.24G,  1.6, 111000,
117230,99999, 20100221,   32.2,24,   26.6,24, 9999.9, 0, 9999.9, 0,   5.6,24,   3.8,24,   8.0, 999.9,   39.2*,  23.2 , 0.03G,  1.2, 000000,
117230,99999, 20100222,   34.5,24,   28.9,24, 9999.9, 0, 9999.9, 0,   6.3,24,   5.1,24,  13.0, 999.9,   39.2 ,  25.2 , 0.00G,  0.8, 000000,
117230,99999, 20100223,   37.2,24,   33.3,24, 9999.9, 0, 9999.9, 0,   6.4,24,   2.1,24,   6.0, 999.9,   44.1 ,  30.6 , 0.00G,  0.8, 000000,
117230,99999, 20100224,   35.4,24,   33.5,24, 9999.9, 0, 9999.9, 0,   1.8,24,   1.6,24,   5.8, 999.9,   44.1 ,  28.2 , 0.00G,999.9, 100000,
117230,99999, 20100225,   39.3,24,   35.5,24, 9999.9, 0, 9999.9, 0,   3.0,24,   3.2,24,  11.1, 999.9,   50.2 ,  30.2*, 0.00G,999.9, 100000,
117230,99999, 20100226,   40.9,24,   39.0,24, 9999.9, 0, 9999.9, 0,   2.9,24,   5.6,24,   9.9, 999.9,   44.8 ,  37.4*, 0.00G,999.9, 110000,
117230,99999, 20100227,   42.8,24,   30.2,24, 9999.9, 0, 9999.9, 0,   7.8,24,   9.1,24,  15.0,  27.2,   50.9 ,  35.6*, 0.17G,999.9, 000000,
117230,99999, 20100228,   43.6,24,   33.1,24, 9999.9, 0, 9999.9, 0,   6.9,24,  10.2,24,  15.5,  23.3,   52.0 ,  35.2 , 0.00G,999.9, 010000,
117230,99999, 20100301,   43.2,24,   30.6,24, 9999.9, 0, 9999.9, 0,   6.4,24,   9.0,24,  22.9,  40.0,   51.4 ,  33.8*, 0.31G,999.9, 000000,
117230,99999, 20100302,   38.3,24,   27.5,24, 9999.9, 0, 9999.9, 0,   6.8,24,   4.8,24,  11.7, 999.9,   47.1 ,  28.9 , 0.00G,999.9, 010000,
117230,99999, 20100303,   35.0,24,   22.9,24, 9999.9, 0, 9999.9, 0,   6.8,24,   6.0,24,  14.0,  21.4,   44.8 ,  28.0*, 0.00G,999.9, 000000,
117230,99999, 20100304,   31.9,24,   21.7,24, 9999.9, 0, 9999.9, 0,   6.6,24,   5.7,24,  12.0, 999.9,   39.2*,  23.9 , 0.00G,999.9, 001000,
117230,99999, 20100305,   27.4,24,   16.9,24, 9999.9, 0, 9999.9, 0,   6.9,24,   9.9,24,  18.1,  25.3,   32.2 ,  19.4*, 0.00G,999.9, 001000,
117230,99999, 20100306,   23.9,24,   14.0,24, 9999.9, 0, 9999.9, 0,   7.0,24,   6.1,24,  13.0, 999.9,   30.7 ,  15.8*, 0.00G,999.9, 001000,
117230,99999, 20100307,   25.7,24,   14.4,24, 9999.9, 0, 9999.9, 0,   6.7,24,   5.7,24,   9.7, 999.9,   32.5 ,  20.5 , 0.00G,999.9, 001000,
117230,99999, 20100308,   26.1,24,   14.2,24, 9999.9, 0, 9999.9, 0,   6.5,24,   7.4,24,  14.0, 999.9,   32.7 ,  18.3 , 0.00G,999.9, 001000,
117230,99999, 20100309,   26.0,24,   10.2,24, 9999.9, 0, 9999.9, 0,   6.0,24,  12.2,24,  16.9,  23.9,   33.8 ,  20.5 , 0.00G,999.9, 000000,
117230,99999, 20100310,   29.4,24,   10.8,24, 9999.9, 0, 9999.9, 0,   6.2,24,  13.4,24,  16.9,  25.3,   38.1 ,  21.2 , 0.00G,999.9, 000000,
117230,99999, 20100311,   28.9,24,   25.5,24, 9999.9, 0, 9999.9, 0,   2.2,24,   6.0,24,  11.7, 999.9,   32.0*,  24.8*, 0.05G,  0.8, 001000,
117230,99999, 20100312,   31.9,24,   26.2,24, 9999.9, 0, 9999.9, 0,   4.8,24,   6.2,24,  11.7, 999.9,   36.5 ,  28.0 , 0.12G,  1.2, 011000,
117230,99999, 20100313,   37.1,24,   30.0,24, 9999.9, 0, 9999.9, 0,   6.7,24,  10.7,24,  20.0,  31.1,   41.4 ,  33.8 , 0.00G,999.9, 011000,
117230,99999, 20100314,   39.8,24,   30.9,24, 9999.9, 0, 9999.9, 0,   6.9,24,  14.9,24,  21.4,  32.1,   43.5 ,  35.6 , 0.00G,999.9, 011000,
117230,99999, 20100315,   33.8,24,   25.0,24, 9999.9, 0, 9999.9, 0,   5.9,24,  10.7,24,  18.1,  33.0,   39.7 ,  30.2*, 0.06G,999.9, 011000,
117230,99999, 20100316,   35.2,24,   28.2,24, 9999.9, 0, 9999.9, 0,   5.9,24,   7.2,24,  15.9,  23.3,   40.5 ,  31.6 , 0.07G,  0.4, 011000,
117230,99999, 20100317,   39.0,24,   29.7,24, 9999.9, 0, 9999.9, 0,   6.7,24,   4.9,24,  12.0, 999.9,   46.6 ,  30.6 , 0.00G,999.9, 000000,
117230,99999, 20100318,   44.0,24,   31.8,24, 9999.9, 0, 9999.9, 0,   6.2,24,   3.2,24,   7.8, 999.9,   57.7 ,  30.2*, 0.00G,999.9, 000000,
117230,99999, 20100319,   46.8,24,   34.2,24, 9999.9, 0, 9999.9, 0,   6.2,24,   4.4,24,   7.8, 999.9,   58.6 ,  33.4 , 0.00G,999.9, 000000,
117230,99999, 20100320,   48.1,24,   37.7,24, 9999.9, 0, 9999.9, 0,   5.8,24,   4.1,24,   8.9, 999.9,   56.5 ,  36.5 , 0.00G,999.9, 010000,
117230,99999, 20100321,   52.2,24,   45.1,24, 9999.9, 0, 9999.9, 0,   5.4,24,   5.9,24,  17.5,  25.3,   63.0 ,  40.5 , 0.01G,999.9, 010000,
117230,99999, 20100322,   51.0,24,   38.3,24, 9999.9, 0, 9999.9, 0,   7.0,24,   3.9,24,   9.7, 999.9,   62.6*,  39.2*, 0.00G,999.9, 000000,
117230,99999, 20100323,   47.5,24,   37.0,24, 9999.9, 0, 9999.9, 0,   6.5,24,   2.8,24,   5.8, 999.9,   62.1 ,  33.8 , 0.00G,999.9, 000000,
117230,99999, 20100324,   51.1,24,   38.5,24, 9999.9, 0, 9999.9, 0,   6.8,24,   6.6,24,  13.6, 999.9,   64.9 ,  37.2 , 0.00G,999.9, 000000,
117230,99999, 20100325,   57.0,24,   45.5,24, 9999.9, 0, 9999.9, 0,   7.0,24,  12.1,24,  25.3,  35.0,   67.6 ,  46.4 , 0.00G,999.9, 000000,
117230,99999, 20100326,   56.7,24,   45.4,24, 9999.9, 0, 9999.9, 0,   5.7,24,  10.3,24,  18.1,  33.0,   68.0 ,  46.2 , 0.00G,999.9, 000000,
117230,99999, 20100327,   50.6,24,   36.2,24, 9999.9, 0, 9999.9, 0,   6.8,24,   8.7,24,  19.0,  27.2,   57.2*,  39.2*, 0.00G,999.9, 010000,
117230,99999, 20100328,   47.9,24,   35.5,24, 9999.9, 0, 9999.9, 0,   6.9,24,   6.4,24,  12.0,  23.3,   58.3 ,  37.8 , 0.00G,999.9, 010000,
117230,99999, 20100329,   51.3,24,   41.1,24, 9999.9, 0, 9999.9, 0,   6.8,24,   5.3,24,  11.7, 999.9,   64.4*,  38.3 , 0.00G,999.9, 000000,
117230,99999, 20100330,   55.4,24,   41.2,24, 9999.9, 0, 9999.9, 0,   6.7,24,  11.3,24,  21.4,  31.1,   70.3 ,  42.6 , 0.00G,999.9, 000000,
117230,99999, 20100331,   45.1,24,   39.3,24, 9999.9, 0, 9999.9, 0,   6.8,24,   6.5,24,  21.0,  33.0,   50.7*,  35.1*, 0.00G,999.9, 010000,
117230,99999, 20100401,   44.2,24,   34.4,24, 9999.9, 0, 9999.9, 0,   6.2,24,   4.8,24,  16.9,  25.3,   59.0*,  29.8 , 0.12G,999.9, 010010,
117230,99999, 20100402,   41.6,24,   33.4,24, 9999.9, 0, 9999.9, 0,   6.9,24,   7.7,24,  13.6, 999.9,   49.6 ,  33.8*, 0.21G,999.9, 010000,
117230,99999, 20100403,   44.4,24,   31.8,24, 9999.9, 0, 9999.9, 0,   6.4,24,   5.0,24,   9.9, 999.9,   58.1 ,  30.2 , 0.00G,999.9, 000000,
117230,99999, 20100404,   51.6,24,   36.5,24, 9999.9, 0, 9999.9, 0,   6.6,24,   7.7,24,  11.7,  18.1,   63.3 ,  40.8 , 0.00G,999.9, 000000,
117230,99999, 20100405,   47.1,24,   39.6,24, 9999.9, 0, 9999.9, 0,   7.5,24,  10.0,24,  15.9,  25.3,   50.0*,  42.8*, 0.07G,999.9, 010000,
117230,99999, 20100406,   44.9,24,   32.1,24, 9999.9, 0, 9999.9, 0,   6.8,24,   9.0,24,  13.6,  25.3,   54.9 ,  37.4*, 0.22G,999.9, 000000,
117230,99999, 20100407,   46.4,24,   34.6,24, 9999.9, 0, 9999.9, 0,   6.6,24,   8.1,24,  15.0,  21.4,   57.6 ,  33.6 , 0.00G,999.9, 000000,
117230,99999, 20100408,   51.6,24,   38.8,24, 9999.9, 0, 9999.9, 0,   5.5,24,   6.3,24,  11.1, 999.9,   63.3 ,  37.8 , 0.00G,999.9, 000000,
