Údaj,Hodnota,Kód,Text,url,budid,idob
Počet bytů v budově (vchodu):,25,9,20-29 bytů,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Vybavení budovy výtahem:,NA,1,s výtahem,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Druh plynu:,NA,NA,,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Počet evidovaných obyvatel v budově:,NA,11,60-69,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Počet nadzemních podlaží domu dle SLDB:,NA,7,9-12 podlaží,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Druh vlastníka domu dle SLDB:,NA,9,Nezjištěno,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,11,60-69,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,11,60-69,buddet.jsp?budid=211892&idob=1000056546&b=0,211892,1000056546
Druh vlastníka budovy:,NA,3,obec,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Počet všech podlaží budovy:,6,6,6 podlaží,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Počet bytů v budově (vchodu):,23,9,20-29 bytů,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Druh plynu:,NA,NA,,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Počet evidovaných obyvatel v budově:,NA,9,40-49,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Počet nadzemních podlaží domu dle SLDB:,NA,6,6-8 podlaží,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Druh vlastníka domu dle SLDB:,NA,12,Obec,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,9,40-49,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,9,40-49,buddet.jsp?budid=211903&idob=1000056678&b=0,211903,1000056678
Druh vlastníka budovy:,NA,3,obec,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Počet všech podlaží budovy:,6,6,6 podlaží,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Počet bytů v budově (vchodu):,22,9,20-29 bytů,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Vybavení budovy výtahem:,NA,2,bez výtahu,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Způsob vytápění budovy:,NA,4,jiné (i bez topení),buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Druh plynu:,NA,NA,,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Počet evidovaných obyvatel v budově:,NA,9,40-49,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Počet nadzemních podlaží domu dle SLDB:,NA,6,6-8 podlaží,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Druh vlastníka domu dle SLDB:,NA,12,Obec,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,10,1919 a dříve,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,9,40-49,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,9,40-49,buddet.jsp?budid=211904&idob=1000056686&b=0,211904,1000056686
Druh vlastníka budovy:,NA,9,nezjištěno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Počet všech podlaží budovy:,5,5,5 podlaží,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Počet bytů v budově (vchodu):,0,0,0 bytů,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Vybavení budovy výtahem:,NA,9,nezjištěno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Materiál nosných zdí budovy:,NA,88,Nedefinováno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Připojení budovy na odpad:,NA,8,Nedefinováno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Připojení budovy na vodovod:,NA,9,nezjištěno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Způsob vytápění budovy:,NA,9,nezjištěno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Připojení budovy na plyn:,NA,9,Nezjištěno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Druh plynu:,NA,NA,,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Počet evidovaných obyvatel v budově:,NA,NA,,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Druh domu dle SLDB:,NA,22,"Zařízení pro krátkodobé ubytování (hotely, motely, penziony, turistické chaty, rekreační zařízení)",buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Počet nadzemních podlaží domu dle SLDB:,NA,99,Nezjištěno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Druh vlastníka domu dle SLDB:,NA,8,Nedefinováno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Způsob vytápění domu dle SLDB:,NA,88,Nedefinováno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Připojení domu na vodovod dle SLDB:,NA,9,Nezjištěno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,88,Nedefinováno,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,3,3 - 5,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,12,70-79,buddet.jsp?budid=211834&idob=1000055841&b=0,211834,1000055841
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Počet všech podlaží budovy:,6,6,6 podlaží,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Počet bytů v budově (vchodu):,19,8,15-19 bytů,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Vybavení budovy výtahem:,NA,1,s výtahem,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Způsob vytápění budovy:,NA,1,centrální domovní (kotel ve stavbě),buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Druh plynu:,NA,NA,,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Počet evidovaných obyvatel v budově:,NA,7,20-29,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Druh vlastníka domu dle SLDB:,NA,6,Jiná právnická osoba,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Způsob vytápění domu dle SLDB:,NA,6,Kotelna v domě na plyn,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,4,1946-1960,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,7,20-29,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,7,20-29,buddet.jsp?budid=684527&idob=1000154912&b=0,684527,1000154912
Druh vlastníka budovy:,NA,2,družstvo (všechny typy),buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Počet všech podlaží budovy:,7,7,7 podlaží,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Počet bytů v budově (vchodu):,24,9,20-29 bytů,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Vybavení budovy výtahem:,NA,1,s výtahem,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Obestavěný prostor budovy v m3:,4394,3,2 000 a více,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Zastavěná plocha budovy v m2:,346,3,200 a více,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Podlahová plocha budovy v m2:,1642,4,500 a více,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Materiál nosných zdí budovy:,NA,7,Jiné materiály a kombinace,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Způsob vytápění budovy:,NA,3,lokální (kotel nebo jiné topidlo v bytě),buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Druh plynu:,NA,NA,,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Počet evidovaných obyvatel v budově:,NA,8,30-39,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Počet nadzemních podlaží domu dle SLDB:,NA,5,5 podlaží,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Druh vlastníka domu dle SLDB:,NA,10,Bytové družstvo,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Způsob vytápění domu dle SLDB:,NA,6,Kotelna v domě na plyn,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,7,20-29,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,8,30-39,buddet.jsp?budid=220032&idob=1000157652&b=0,220032,1000157652
Druh vlastníka budovy:,NA,2,družstvo (všechny typy),buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Počet všech podlaží budovy:,7,7,7 podlaží,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Počet bytů v budově (vchodu):,34,10,30-49 bytů,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Vybavení budovy výtahem:,NA,1,s výtahem,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Způsob vytápění budovy:,NA,3,lokální (kotel nebo jiné topidlo v bytě),buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Připojení budovy na plyn:,NA,1,Plyn z veřejné sítě,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Druh plynu:,NA,NA,,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Topné médium - hlavní:,NA,NA,,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Topné médium - vedlejší:,NA,NA,,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Počet evidovaných obyvatel v budově:,NA,10,50-59,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Druh domu dle SLDB:,NA,4,Bytový dům,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Počet nadzemních podlaží domu dle SLDB:,NA,6,6-8 podlaží,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Druh vlastníka domu dle SLDB:,NA,10,Bytové družstvo,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Způsob vytápění domu dle SLDB:,NA,8,Bez ústředního topení,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Připojení domu na vodovod dle SLDB:,NA,1,Vodovod v domě - z veřejné sítě,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Období výstavby nebo rekonstrukce domu dle SLDB:,NA,3,1920-1945,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Počet obyvatel v budově dle SLDB - trvalý pobyt:,NA,10,50-59,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Počet obyvatel v budově dle SLDB - obvyklý pobyt:,NA,9,40-49,buddet.jsp?budid=220072&idob=1000158110&b=0,220072,1000158110
Druh vlastníka budovy:,NA,4,ostatní právnické osoby,buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
Počet všech podlaží budovy:,6,6,6 podlaží,buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
Počet bytů v budově (vchodu):,18,8,15-19 bytů,buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
Vybavení budovy výtahem:,NA,1,s výtahem,buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
Obestavěný prostor budovy v m3:,NA,NA,,buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
Zastavěná plocha budovy v m2:,NA,NA,,buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
Podlahová plocha budovy v m2:,NA,NA,,buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
Materiál nosných zdí budovy:,NA,10,"Kámen, cihly, tvárnice vč. kombinací",buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
Připojení budovy na odpad:,NA,1,Přípoj na kanalizační síť,buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
Připojení budovy na vodovod:,NA,1,s vodovodem,buddet.jsp?budid=220159&idob=1000159094&b=0,220159,1000159094
